ground_id,ground,country,continent,latitude,longitude
2407,"Central Broward Regional Park Stadium Artificial Ground, Lauderhill",United States of America,Americas,0.000000,0.000000
2270,Wentworth Oval,Australia,Oceania,,
2421,Nawabshah Cricket Stadium,Pakistan,Asia,,
5,"Bowman's Lodge, Dartford",England,Europe,,
2633,"LC de Villiers No 4 Oval, Pretoria",South Africa,Africa,0.000000,0.000000
1819,"Old Harbour Road, Port Esquivel, Jamaica",West Indies,Americas,,
2211,"Willowmoore Park B Field, Benoni",South Africa,Africa,0.000000,0.000000
3041,"Zurmatwal Cricket Ground, Kabul",Afghanistan,Asia,34.515228,69.198097
291,"Madras Cricket Club Ground, Chepauk, Madras",India,Asia,13.062788,80.279449
742,"Hutt Recreation Ground, Lower Hutt",New Zealand,Oceania,-41.215736,174.904648
2128,"Golf Club Ground, Nasik",India,Asia,0.000000,0.000000
1145,"Balls Park, Hertford",England,Europe,,
930,"Khan Research Laboratory Ground, Rawalpindi",Pakistan,Asia,33.619034,73.105637
1179,"New Town Oval, Hobart",Australia,Oceania,,
402,"Services Ground, Peshawar",Pakistan,Asia,,
2415,"Ferguson Park, Hobart",Australia,Oceania,,
1441,Rajshahi Stadium,Bangladesh,Asia,0.000000,0.000000
2883,"Hoerskool Randburg, Johannesburg",South Africa,Africa,0.000000,0.000000
2861,"Oddusudan Maha Vidyalaya Ground, Mullaitivu",Sri Lanka,Asia,0.000000,0.000000
465,"University Stadium, Trivandrum",India,Asia,8.508071,76.950981
1342,"Woodville Oval, Adelaide",Australia,Oceania,-34.887062,138.538071
101,"Angel Ground, Tonbridge",England,Europe,,
176,"Ashley Down Ground, Bristol",England,Europe,51.477051,-2.584355
1423,"Middle Income Group Ground, Bandra, Mumbai",India,Asia,,
1414,Mikkelberg-Kunst-und-Cricket Center,Germany,Europe,,
479,"Lloyds Bank Sports Ground, Beckenham",England,Europe,,
4,Moulsey Hurst,England,Europe,,
674,"National Stadium, Hamilton",Bermuda,Americas,,
1293,"Football Park, Adelaide",Australia,Oceania,-34.879829,138.495529
2478,"Blacktown Olympic Park No 2 Oval, Sydney",Australia,Oceania,,
1557,Comilla Stadium,Bangladesh,Asia,,
935,"Colts Cricket Club Ground, Colombo",Sri Lanka,Asia,,
1287,"Reading Cricket Club, Sonning Lane, Reading",England,Europe,0.000000,0.000000
1111,"Spytty Park, Newport",England,Europe,0.000000,0.000000
1361,"North Sydney Oval No 2, Sydney",Australia,Oceania,,
1230,"Nottinghamshire Sports Ground, Nottingham",England,Europe,0.000000,0.000000
1155,"Marrara Cricket Ground, Darwin",Australia,Oceania,-12.399009,130.887238
1488,"Tunstall Road, Knypersley",England,Europe,0.000000,0.000000
176,"County Ground, Bristol",England,Europe,51.477051,-2.584355
2035,"Hazelgrave Ground, Loughborough",England,Europe,0.000000,0.000000
1670,"Lahore Country Club, Muridke",Pakistan,Asia,,
2471,"Royal Brussels Cricket Club Ground, Waterloo",Belgium,Europe,,
985,"Feethams Cricket Ground, Darlington",England,Europe,,
2574,Guanggong International Cricket Stadium,China,Asia,0.000000,0.000000
664,"Sawai Mansingh Stadium, Jaipur",India,Asia,26.894014,75.803436
906,"Town Ground, Heanor",England,Europe,,
495,"Sports Stadium, Sargodha",Pakistan,Asia,32.077007,72.685669
481,"Daly College Ground, Indore",India,Asia,,
292,"Eden Gardens, Calcutta",India,Asia,22.564608,88.343315
1153,"Lilac Hill Park, Perth",Australia,Oceania,,
110,"College Ground, Cheltenham",England,Europe,,
2539,"Moses Mabhida Stadium, Durban",South Africa,Africa,-29.828316,31.029938
1150,"The Recreation Ground, Kington",England,Europe,,
1336,"AH Butler Oval, Melbourne",Australia,Oceania,,
291,"MA Chidambaram Stadium, Chepauk, Chennai",India,Asia,13.062788,80.279449
2488,Despatch Cricket Club,South Africa,Africa,,
387,"Yeshwant Club Ground, Indore",India,Asia,22.723902,75.875893
2240,Penang Sports Club,Malaysia,Asia,,
1353,"Waitara Oval, Sydney",Australia,Oceania,,
2822,"Polo Farm Sports Club, Canterbury",England,Europe,0.000000,0.000000
316,"Raylton Club, Bulawayo",South Africa,Africa,,
2024,"Vineyard Cricket Ground, Cape Town",South Africa,Africa,,
1191,"Grasmere Road, Cove",England,Europe,,
291,"MA Chidambaram Stadium, Chepauk, Madras",India,Asia,13.062788,80.279449
1263,"Floreat Park Oval, Perth",Australia,Oceania,,
2050,"Brockington Ground, Loughborough",England,Europe,,
297,"Chester Road North Ground, Kidderminster",England,Europe,,
2033,"Dr Ambedkar Stadium, Lucknow",India,Asia,,
1977,"United Cricket Club, East London",South Africa,Africa,,
844,"Jinnah Stadium, Gujranwala",Pakistan,Asia,32.163544,74.191055
1192,"Priory Meadow, Hastings",England,Europe,,
2702,"KSCA Cricket Ground, Alur",India,Asia,13.088998,77.447342
986,"Grangefield Road, Stockton-on-Tees",England,Europe,,
1109,Pontarddulais Park,England,Europe,,
1671,"Colin Maiden Park No 2, Auckland",New Zealand,Oceania,-36.880016,174.848541
947,Brackenfell Sports Fields,South Africa,Africa,,
861,"Dudley Park, Rangiora",New Zealand,Oceania,-43.307121,172.587708
983,"The Racecourse, Durham University Grounds, Durham",England,Europe,,
485,Karachi Parsi Institute Ground,Pakistan,Asia,,
282,"Park Road Ground, Loughborough",England,Europe,,
437,"Nehru Stadium, Pune",India,Asia,18.502483,73.855553
2389,"King George V Sports Ground, Castel",Guernsey,Europe,,
2784,"North-West University No5 Ground, Potchefstroom",South Africa,Africa,0.000000,0.000000
1667,"Field Club Ground, Udaipur",India,Asia,,
767,"Molyneux Park, Alexandra",New Zealand,Oceania,-45.242779,169.384308
2648,"National Cricket Academy Ground, Mirpur",Bangladesh,Asia,0.000000,0.000000
1404,"Railway Union Cricket Club, Sandymount, Dublin",Ireland,Europe,,
39,"Hensted Park, Benenden",England,Europe,,
1287,"Sonning Lane, Reading",England,Europe,0.000000,0.000000
1514,"Woodley Cricket Field, Los Angeles",United States of America,Americas,,
1803,"Stadium Australia, Sydney",Australia,Oceania,-33.846970,151.063400
2282,"Casey Fields No 4, Melbourne",Australia,Oceania,,
1023,"Royal College Ground, Colombo",Sri Lanka,Asia,,
2104,"Siripat Road, Durban",South Africa,Africa,,
2370,"Topsham Sports Ground, Exeter University",England,Europe,,
547,"Antigua Recreation Ground, St John's, Antigua",West Indies,Americas,17.122503,-61.838921
2726,"Panteg House, Griffithstown",England,Europe,0.000000,0.000000
714,"Harry Barker Reserve, Gisborne",New Zealand,Oceania,-38.649647,177.996506
2591,"Central Broward Regional Park Stadium Artificial Ground East, Lauderhill",United States of America,Americas,0.000000,0.000000
1007,"Archdeacon Meadow, Gloucester",England,Europe,,
2825,"Mir Cricket Ground, Hyderabad",Pakistan,Asia,0.000000,0.000000
2121,Cresselly Cricket Club Ground,England,Europe,,
1599,"International Sports Stadium, Coffs Harbour",Australia,Oceania,-30.323004,153.095718
1526,"Windward Park, Lucas Street, Barbados",West Indies,Americas,13.127567,-59.458702
835,"Tyronne Fernando Stadium, Moratuwa",Sri Lanka,Asia,6.795812,79.888824
1288,"Ransomes and Reavell Sports Club Ground, Ipswich",England,Europe,,
601,"Lugogo Stadium, Kampala",Uganda,Africa,,
1495,"Peverell Park, Plymouth",England,Europe,,
71,"Mote Park, Maidstone",England,Europe,,
2081,University of Cape Town Oval,South Africa,Africa,,
73,"London Road, Sleaford",England,Europe,,
1392,Collingham Cricket Club,England,Europe,,
1516,"Desmond Haynes Oval, Bridgetown, Barbados",West Indies,Americas,0.000000,0.000000
1613,"Gymkhana Ground, Hyderabad",India,Asia,,
134,"Christ Church College Ground, Oxford",England,Europe,,
1674,"Bradfield College, Reading",England,Europe,,
2770,"Wine Farm Cricket Field, Distell, Stellenbosch",South Africa,Africa,0.000000,0.000000
56,"Emerald Hill, Melbourne",Australia,Oceania,,
2157,"Clifton Park Ground, York",England,Europe,,
1590,"Srikantadatta Narasimha Raja Wadeyar Ground, Mysore",India,Asia,12.312331,76.625496
2260,Traralgon Showground,Australia,Oceania,-38.092159,147.065201
978,"PAM Brink Stadium, Springs",South Africa,Africa,,
2027,"Walter Milton Oval, University of Witwatersrand, Johannesburg",South Africa,Africa,,
244,"Jan Smuts Ground, East London",South Africa,Africa,,
1253,"Lancot Park, Dunstable",England,Europe,0.000000,0.000000
2893,"Casa 3 Ground, Grey College School, Bloemfontein",South Africa,Africa,0.000000,0.000000
47,"St Lawrence Ground, Canterbury",England,Europe,51.267605,1.091778
143,"Park Avenue Cricket Ground, Bradford",England,Europe,,
152,"AMI Stadium, Christchurch",New Zealand,Oceania,-43.541943,172.654282
1872,"Sri Ramachandra Medical College Ground, Chennai",India,Asia,,
1926,"Universals Sports Club, Harare",Zimbabwe,Africa,,
103,"Albert Cricket Ground, Sydney",Australia,Oceania,,
1561,Mymensingh Stadium,Bangladesh,Asia,,
1120,"Tenaga National Sports Complex, Kuala Lumpur",Malaysia,Asia,,
2859,"Jaffna St Patrick's College Ground, Jaffna",Sri Lanka,Asia,0.000000,0.000000
240,"New College Ground, Oxford",England,Europe,,
1146,"The Park, Brockhampton",England,Europe,,
2079,"Deakin Reserve, Shepparton",Australia,Oceania,,
2947,"JSCA Oval Ground, Ranchi",India,Asia,0.000000,0.000000
2576,"Perintalmanna Cricket Stadium, Malappuram",India,Asia,0.000000,0.000000
1502,"Chalvey Road, Slough",England,Europe,,
2353,Durham City Cricket Club Ground,England,Europe,0.000000,0.000000
2086,"William Herbert Ground, Wynberg, Cape Town",South Africa,Africa,,
1977,"Schoemans Field, East London",South Africa,Africa,,
1403,"Melbourne Grammar School, Melbourne",Australia,Oceania,,
1797,"Endeavour Park No 2, Townsville",Australia,Oceania,-19.309753,146.804886
1478,"Morris Motors Sports Ground, Cowley",England,Europe,,
386,Poona Club Ground,India,Asia,,
65,"Kelham Road, Newark-on-Trent",England,Europe,,
241,"Southchurch Park, Southend-on-Sea",England,Europe,,
2280,"Wally Wilson Oval, Newlands, Cape Town",South Africa,Africa,0.000000,0.000000
2093,"Elfindale, Cape Town",South Africa,Africa,,
726,"Asgiriya Stadium, Kandy",Sri Lanka,Asia,7.299970,80.633766
305,"Valentine's Park, Ilford",England,Europe,,
1590,"Gangothri Glades Cricket Ground, Mysore",India,Asia,12.312331,76.625496
1917,"WEP Harris Oval, Brisbane",Australia,Oceania,,
1894,"Melville Oval, Hamilton",Australia,Oceania,-37.740471,142.022552
1487,"Ellerman Line Sports Club, Hoylake",England,Europe,,
8,"Lord's New Middle Ground, London",England,Europe,,
794,Ichalkaranji Municipal Rajaram Maidan,India,Asia,,
2441,"King's College Ground, Taunton",England,Europe,,
1442,"Indian Petrochemicals Corporation Limited Ground, Nagothane",India,Asia,,
2765,"Coronation Cricket Club, Pneil",South Africa,Africa,0.000000,0.000000
360,"Vista Road Recreation Ground, Clacton-on-Sea",England,Europe,,
2132,Mildura City Oval,Australia,Oceania,-34.198509,142.144348
191,Poona Gymkhana Ground,India,Asia,18.517012,73.839355
20,"Darnall New Ground, Sheffield",England,Europe,,
491,"Nehru Stadium, Madras",India,Asia,13.085682,80.271530
2359,"Mainpower Oval, Rangiora",New Zealand,Oceania,-43.292332,172.599365
375,"Gujarat College Ground, Ahmedabad",India,Asia,23.040813,72.540222
774,"Oakes Oval, Lismore",Australia,Oceania,-28.810541,153.282074
1397,"Aberfeldie Park, Melbourne",Australia,Oceania,,
385,"Madhavrao Scindia Cricket Ground, Rajkot",India,Asia,22.302177,70.789040
402,Peshawar Club Ground,Pakistan,Asia,,
152,"Lancaster Park, Christchurch",New Zealand,Oceania,-43.541943,172.654282
1908,"Alembic Ground, Vadodara",India,Asia,,
1303,"Victory Ground, Bury St Edmunds",England,Europe,0.000000,0.000000
1453,"Botanical Cricket Ground, Graaff-Reinet",South Africa,Africa,,
1610,"Carey Grammer School Oval No 2, Melbourne",Australia,Oceania,,
807,"Leicester Road, Hinckley",England,Europe,,
2107,"Western Cape University Oval, Bellville, Cape Town",South Africa,Africa,,
506,"Railways Stadium, Lahore",Pakistan,Asia,,
2524,"Bay Oval, Mount Maunganui",New Zealand,Oceania,-37.652889,176.190659
2112,"Bansi Lal Cricket Stadium, Rohtak",India,Asia,0.000000,0.000000
2172,"Watson Park, Tongaat",South Africa,Africa,,
1476,"Hardenhuish Park, Chippenham",England,Europe,,
419,"Green Park, Kanpur",India,Asia,26.482407,80.347679
723,"Vishkarma High School Ground, Rohtak",India,Asia,,
260,Salisbury Sports Club,South Africa,Africa,-17.813900,31.050747
949,"Chevrolet Park, Bloemfontein",South Africa,Africa,-29.116592,26.204760
671,"Settler's Park, Ladysmith",South Africa,Africa,,
1983,"Eesterust Cricket Club Ground, Pretoria",South Africa,Africa,,
2269,"Chaffey Park, Merbein",Australia,Oceania,,
2622,"Arcadians Cricket Club Ground, Ghent",Belgium,Europe,0.000000,0.000000
156,"Bay Pasture, Bridgetown, Barbados",West Indies,Americas,,
276,"Old Buckenham Hall, Attleborough",England,Europe,,
1343,"Park 25, Adelaide",Australia,Oceania,-34.922619,138.583176
1059,Nairobi Club Ground,Kenya,Africa,,
1262,"Fletcher Park, Perth",Australia,Oceania,,
2941,"Bangladesh Krira Shikkha Protisthan No 4 Ground, Savar",Bangladesh,Asia,23.992090,90.255287
803,"Chedwin Park, Spanish Town, Jamaica",West Indies,Americas,,
1305,"Wheal Eliza, Bethel, St Austell",England,Europe,,
176,"Phoenix County Ground, Bristol",England,Europe,51.477051,-2.584355
835,"De Zoysa Stadium, Moratuwa",Sri Lanka,Asia,6.795812,79.888824
834,"Myreside, Edinburgh",Scotland,Europe,,
1226,Bristol University Sports Ground,England,Europe,0.000000,0.000000
2087,"Tills Estate, Durban",South Africa,Africa,0.000000,0.000000
2957,"Northline Oval, Palmerston",Australia,Oceania,-12.476426,130.975403
290,"Rugby Park, Invercargill",New Zealand,Oceania,-46.418751,168.365829
2000,"Miskin Manor Cricket Club, Wales",England,Europe,,
2679,"Jawaharlal Nehru National College of Engineering Ground, Shimoga",India,Asia,0.000000,0.000000
1809,"Kahlin Oval, Darwin",Australia,Oceania,-12.455136,130.826950
963,"Uyanwatte Stadium, Matara",Sri Lanka,Asia,,
2350,"Bridge House School, Franschhoek",South Africa,Africa,,
965,Berri Oval,Australia,Oceania,-34.847271,138.700302
2480,"Saxton Oval, Nelson",New Zealand,Oceania,-41.330940,173.213013
1955,"Avion Park, Kempton Park",South Africa,Africa,,
1225,"Luctonians Cricket Club Ground, Kingsland",England,Europe,,
3039,"CSR Sharma College Ground, Ongole",India,Asia,0.000000,0.000000
1119,"Royal Selangor Club, Kuala Lumpur",Malaysia,Asia,,
2195,"Victoria College Ground, St Helier",Jersey,Europe,,
1296,"St George's Road, Millom",England,Europe,,
546,"Gymkhana Ground, Peshawar",Pakistan,Asia,,
2810,"Zahoor Elahi Stadium, Gujrat",Pakistan,Asia,0.000000,0.000000
417,"Junction Oval, Melbourne",Australia,Oceania,-37.855984,144.980164
1405,"College Park, Dublin",England,Europe,,
1496,"Thames Board Mills Sports Ground, Purfleet",England,Europe,,
2526,"Rashid Latif Cricket Academy Ground, Karachi",Pakistan,Asia,,
1026,Burnpur Cricket Club Ground,India,Asia,,
2410,Durban High School Old Boys Ground,South Africa,Africa,0.000000,0.000000
132,"Association Ground, Sydney",Australia,Oceania,-33.891434,151.223465
832,Pietersburg Cricket Club A Ground,South Africa,Africa,,
2566,"Kena Kena Park, Paraparaumu",New Zealand,Oceania,-40.884068,174.988495
2593,"ICC Academy Ground No 2, Dubai",United Arab Emirates,Asia,0.000000,0.000000
2101,"Newclare, Johannesburg",South Africa,Africa,,
2804,"Rhodes Recreation Ground, University of Cape Town",South Africa,Africa,0.000000,0.000000
15,"The Burys, Godalming",England,Europe,,
1190,"Wamil Way, Mildenhall",England,Europe,,
2193,"FB Fields, St Clement",Jersey,Europe,,
2027,"Walter Milton Oval, University of the Witwatersrand, Johannesburg",South Africa,Africa,,
26,"Hyde Park Ground, Sheffield",England,Europe,,
1251,"Roseworth Terrace, Gosforth",England,Europe,,
938,"Lavington Sports Oval, Albury",Australia,Oceania,-36.034893,146.912201
2885,"University of Johannesburg, Soweto",South Africa,Africa,-26.260263,27.918953
819,"Salter Oval, Bundaberg",Australia,Oceania,-24.875734,152.329712
256,"Melbourne Park, Kingston, Jamaica",West Indies,Americas,,
1142,"Kallang Ground, Singapore",Singapore,Asia,0.000000,0.000000
1046,Karachi City Cricket Association Stadium,Pakistan,Asia,,
133,Auckland Domain,New Zealand,Oceania,-36.858898,174.775742
1156,"John Blanck Oval, Buderim",Australia,Oceania,,
1844,"Fatullah Khan Saheb Osmani Stadium, Fatullah",Bangladesh,Asia,23.627781,90.493126
49,"FP Fenner's Ground, Cambridge",England,Europe,,
2949,"Malay Ground, Colombo",Sri Lanka,Asia,0.000000,0.000000
27,Chatteris,England,Europe,,
231,"Amblecote, Stourbridge",England,Europe,,
68,"East Sussex Cricket Ground, St Leonards-on-Sea",England,Europe,0.000000,0.000000
1037,"Ray Mitchell Oval, Harrup Park, Mackay",Australia,Oceania,-21.158476,149.186707
2382,"Sea Breeze Oval, Hamilton",Bermuda,Americas,0.000000,0.000000
1516,"Desmond Haynes Oval, Carlton Club Ground, Black Rock, Barbados",West Indies,Americas,0.000000,0.000000
2161,Masvingo Sports Club,Zimbabwe,Africa,,
1952,"Vaal Reefs Cricket Club Ground, Orkney",South Africa,Africa,,
637,"Cobham Oval, Whangarei",New Zealand,Oceania,-35.735065,174.331543
1533,"Nuclear Fuel Complex Ground, Secunderabad",India,Asia,17.450066,78.574043
1615,"Mohan Meakins Cricket Stadium, Ghaziabad",India,Asia,,
2440,"Ravenshaw College Ground, Cuttack",India,Asia,,
432,"De Beers Stadium, Kimberley",South Africa,Africa,,
1498,Repton School Ground,England,Europe,,
2655,"Star Inn, Coxheath",England,Europe,0.000000,0.000000
1950,"Recreation Ground, Klerksdorp",South Africa,Africa,,
38,"Bullingdon Green, Oxford",England,Europe,,
491,"Corporation Stadium, Madras",India,Asia,13.085682,80.271530
2827,Louth Cricket Club,England,Europe,0.000000,0.000000
165,"Foxgrove Road, Beckenham",England,Europe,,
1844,"Fatullah Khan Saheb Osman Ali Stadium, Dhaka",Bangladesh,Asia,23.627781,90.493126
1879,"Sandwell Park, West Bromwich",England,Europe,0.000000,0.000000
1962,"Selangor Turf Club, Kuala Lumpur",Malaysia,Asia,0.000000,0.000000
306,"Victoria Ground, Cheltenham",England,Europe,0.000000,0.000000
337,"Pindi Club Ground, Rawalpindi",India,Asia,33.590279,73.053436
2273,"St George's College Ground, Weybridge",England,Europe,,
1147,"Pound Lane, Marlow",England,Europe,,
1574,"Thurstan College Ground, Colombo",Sri Lanka,Asia,,
2837,"Sheikh Zayed Stadium Nursery 2, Abu Dhabi",United Arab Emirates,Asia,0.000000,0.000000
195,"Grace Road, Leicester",England,Europe,52.607582,-1.142824
279,"Observatory Lane, Rathmines, Dublin",Ireland,Europe,,
475,"Bangabandhu National Stadium, Dhaka",Bangladesh,Asia,23.728390,90.413414
2997,"Bengal Cricket Academy Ground, Kalyani",India,Asia,22.979256,88.443848
1072,Chatsworth Stadium,South Africa,Africa,-29.908222,30.879147
46,"Preston Hall Ground, Aylesford",England,Europe,,
772,"Albion Sports Complex, Albion, Guyana",West Indies,Americas,6.266591,-57.374146
2103,"Rosmead, Cape Town",South Africa,Africa,,
260,Harare Sports Club,Zimbabwe,Africa,-17.813900,31.050747
1600,"Booth Park, Toft",England,Europe,,
979,"Witrand Cricket Field, Potchefstroom",South Africa,Africa,,
883,"Endeavour Park, Townsville",Australia,Oceania,-19.308783,146.804092
1978,"Atal Bihari Vajpayee Stadium, Nadaun",India,Asia,31.784088,76.358833
1164,"Place of Water, Ntselamanzi, Alice",South Africa,Africa,,
1408,"Wesley Cricket Ground, Melbourne",Australia,Oceania,,
624,"Sydney Parade, Dublin",Ireland,Europe,,
1485,Hitchin Town Cricket Club Ground,England,Europe,,
2437,"Bottom Oval, Wanderers Club",South Africa,Africa,0.000000,0.000000
1932,"Tau Devi Lal Stadium, Gurgaon",India,Asia,,
1628,"Gore Court, Sittingbourne",England,Europe,,
1471,"Tean Road Sports Ground, Cheadle",England,Europe,,
33,"Phillip's Field, Bromley",England,Europe,,
407,"Central Hindu College Ground, Benares",India,Asia,25.260445,82.989159
1603,"Air Force Ground, Colombo",Sri Lanka,Asia,,
686,"Nehru Stadium, Gauhati",India,Asia,26.180126,91.758118
1001,Rawalpindi Cricket Stadium,Pakistan,Asia,33.651478,73.075829
1606,"Diamond Community Ground, Georgetown, Guyana",West Indies,Americas,,
1,"Lord's Old Ground, London",England,Europe,,
149,"Spa Ground, Gloucester",England,Europe,,
2777,"Stellenbosch & Districts Cricket Club, Stellenbosch",South Africa,Africa,0.000000,0.000000
2662,Dartford Brent,England,Europe,0.000000,0.000000
2401,"Khandheri Cricket Stadium, Rajkot",India,Asia,22.363312,70.709641
383,"West Hendford, Yeovil",England,Europe,,
1717,"Sir Frank Worrell Cricket Ground, Kingston, Jamaica",West Indies,Americas,,
1589,"Simba Union Ground, Nairobi",Kenya,Africa,,
1510,Watford Town Cricket Club Ground,England,Europe,,
644,"Sophia Gardens, Cardiff",England,Europe,51.487507,-3.192090
1696,"United Cricket Club Ground, Windhoek",Namibia,Africa,0.000000,0.000000
1392,Collingham and Linton Cricket Club,England,Europe,,
1429,"Edgar Gilbert Sports Complex, Molyneaux, St Kitts",West Indies,Americas,,
190,"Madan Mohan Malaviya Stadium, Allahabad",India,Asia,25.452381,81.847832
948,"Dick Fourie Stadium, Vereeniging",South Africa,Africa,,
1157,"Maharaja Bir Bikram College Stadium, Agartala",India,Asia,,
1969,"Mayajaal Sports Village, Chennai",India,Asia,,
897,Morrinsville Recreational Ground,New Zealand,Oceania,,
320,"Cheriton Road Sports Ground, Folkestone",England,Europe,,
783,Lahore City Cricket Association Ground,Pakistan,Asia,31.560686,74.306870
1435,"North Dalton Park, Wollongong",Australia,Oceania,-34.391285,150.904861
1558,"Dhanmondi Cricket Stadium, Dhaka",Bangladesh,Asia,,
599,"Philiphaugh, Selkirk",England,Europe,,
418,"Optus Oval, Melbourne",Australia,Oceania,,
502,"Police Parade Ground, Nasik",India,Asia,,
1503,"Clarence Park, St Albans",England,Europe,,
2317,"Fairfield Road, Market Harborough",England,Europe,,
1162,"Bert Sutcliffe Oval, Lincoln",New Zealand,Oceania,-43.646702,172.462799
322,"Rutland Recreation Ground, Ilkeston",England,Europe,,
2536,"Sportpark Westvliet, The Hague",Netherlands,Europe,0.000000,0.000000
1985,"Sir Vivian Richards Stadium, North Sound, Antigua",West Indies,Americas,17.103361,-61.784950
1647,"Parkinson Oval, Adelaide",Australia,Oceania,-34.923386,138.663300
136,"Orleans Club Ground, Twickenham",England,Europe,,
1612,"Willetton Sports Club No 2, Perth",Australia,Oceania,,
1051,"The Padang, Singapore",Singapore,Asia,0.000000,0.000000
833,"ABSA Oval, Nelson Mandela Metropole University, Port Elizabeth",South Africa,Africa,,
1215,"Banbury Cricket Club Ground, Bodicote",England,Europe,0.000000,0.000000
2593,"ICC Global Cricket Academy Ground No 2, Dubai",United Arab Emirates,Asia,0.000000,0.000000
36,"White Hart Field, Bromley",England,Europe,,
2016,"Sports Complex, Jhalawar",India,Asia,,
2763,"Northwood Boys High School, Durban",South Africa,Africa,0.000000,0.000000
2683,"Ropa Valley No 2 Ground, Corfu",Greece,Europe,0.000000,0.000000
70,"John Walker's Ground, Southgate",England,Europe,,
1152,"Deer Park, Dunstall",England,Europe,,
1896,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India,Asia,17.797489,83.351913
1214,"The Rose Bowl (Nursery), Southampton",England,Europe,,
1322,"Sportpark Koninklijke HFC, Haarlem",Netherlands,Europe,,
2015,"Shah Satnam Ji Stadium, Cricket Academy, Sirsa",India,Asia,,
887,"Bhausaheb Bandodkar Ground, Panaji",India,Asia,0.000000,0.000000
630,Sydney Cricket Ground No 2,Australia,Oceania,,
937,Panadura Esplanade,Sri Lanka,Asia,,
2977,Kabul International Cricket Ground,Afghanistan,Asia,34.515228,69.198097
421,"Abbeydale Park, Sheffield",England,Europe,,
391,"Garrison Stadium, Gillingham",England,Europe,,
1058,"Aga Khan Sports Club Ground, Nairobi",Kenya,Africa,,
2676,"Somerset College, Somerset West",South Africa,Africa,0.000000,0.000000
364,"Agricultural Showgrounds, Frome",England,Europe,,
1422,Nykobing Mors Cricket Club,Denmark,Europe,,
35,"Beverley Ground, Canterbury",England,Europe,,
188,"Exhibition Ground, Brisbane",Australia,Oceania,-27.450916,153.031830
1221,"Anglo-American Playing Fields, Saffron Walden",England,Europe,,
48,"Botanical Gardens, Manchester",England,Europe,,
428,"Ellis Park, Johannesburg",South Africa,Africa,-26.197580,28.060902
2995,"Jadavpur University Campus 2nd Ground, Kolkata",India,Asia,22.497585,88.372147
1516,"Carlton Club Ground, Black Rock, Barbados",West Indies,Americas,0.000000,0.000000
1997,"Garon Park, Southend-on-Sea",England,Europe,,
1844,"Narayanganj Osmani Stadium, Fatullah",Bangladesh,Asia,23.627781,90.493126
1463,"Butt's Way, Kingston Blount, Aston Rowant",England,Europe,,
2951,"Memorial Park, Pretoria",South Africa,Africa,0.000000,0.000000
1390,"Barton Oval, Adelaide",Australia,Oceania,-34.899868,138.592636
1616,"Christ's College, Christchurch",New Zealand,Oceania,-43.529755,172.627365
1679,"Stirling Oval, Canberra",Australia,Oceania,,
1032,"NF Oppenheimer Ground, Randjesfontein",South Africa,Africa,,
1741,Lamphey Cricket Club Ground,England,Europe,,
2695,"Kerrydale Oval, Gold Coast",Australia,Oceania,0.000000,0.000000
2981,"Arabian Sea Country Club, Karachi",Pakistan,Asia,24.830151,67.383911
980,"Bloomfield Cricket and Athletic Club Ground, Colombo",Sri Lanka,Asia,,
632,"Molana Azad Stadium, Jammu",India,Asia,,
1841,"Fort Hare University, Alice",South Africa,Africa,,
1057,"Police Stadium, Chamba",India,Asia,,
911,"Kamla Club Sports Ground, Kanpur",India,Asia,,
2231,"Braam Fisherville, Dobsonville",South Africa,Africa,,
199,"Kensington Oval, Bridgetown, Barbados",West Indies,Americas,13.105281,-59.622578
607,"Dr Sampurnanda Stadium, Varanasi",India,Asia,,
1149,"The Maer Ground, Exmouth",England,Europe,,
2979,"Yeonhui Cricket Ground, Incheon",South Korea,Asia,0.000000,0.000000
1055,"Maharani Usharaje Trust Cricket Ground, Indore",India,Asia,22.724623,75.879837
3051,"World Sports Park, Indianapolis",United States of America,Americas,0.000000,0.000000
2006,Mirpur Cricket Stadium,Pakistan,Asia,0.000000,0.000000
804,"Kayman Sankar Cricket Ground, Hampton Court, Guyana",West Indies,Americas,,
991,"Reliance Stadium, Vadodara",India,Asia,22.348440,73.140457
1303,"Victory Ground, Nowton Road, Bury St Edmunds",England,Europe,0.000000,0.000000
2562,"Affies Park, Windhoek",Namibia,Africa,0.000000,0.000000
1055,"Holkar Cricket Stadium, Indore",India,Asia,22.724623,75.879837
1138,"Central Polytechnic India Pistons Ground, Chennai",India,Asia,,
1163,"Telco Club Ground, Jamshedpur",India,Asia,,
2657,"The Park, Burley-on-the-Hill",England,Europe,0.000000,0.000000
1907,"People's Education Trust Cricket Stadium, Mandya",India,Asia,,
692,"South African Defence Force Ground, Potchefstroom",South Africa,Africa,,
1014,"Port Trust Golden Jubilee Stadium, Visakhapatnam",India,Asia,0.000000,0.000000
1697,"Beausejour Stadium, Gros Islet, St Lucia",West Indies,Americas,14.070733,-60.931835
1184,"The Rose Bowl, Southampton",England,Europe,50.924431,-1.322351
747,Devonport Oval,Australia,Oceania,-41.166000,146.359360
1430,"Roxborough Sporting Complex, Scarborough, Tobago",West Indies,Americas,,
1884,"Fretwell Park, Cairns",Australia,Oceania,-17.004908,145.737289
